step,x,y,segment_length,cumulative_length
721,91,62,2.23606797749979,1110.1131977116272
722,90,61,1.4142135623730951,1111.5274112740003
723,88,60,2.23606797749979,1113.7634792515
724,88,58,2.0,1115.7634792515
725,90,58,2.0,1117.7634792515
726,91,57,1.4142135623730951,1119.1776928138731
727,92,56,1.4142135623730951,1120.5919063762462
728,90,56,2.0,1122.5919063762462
729,89,56,1.0,1123.5919063762462
730,90,55,1.4142135623730951,1125.0061199386193
731,91,59,4.123105625617661,1129.129225564237
732,92,51,8.06225774829855,1137.1914833125356
733,94,50,2.23606797749979,1139.4275512900354
734,94,49,1.0,1140.4275512900354
735,94,48,1.0,1141.4275512900354
736,95,48,1.0,1142.4275512900354
737,95,47,1.0,1143.4275512900354
738,95,46,1.0,1144.4275512900354
739,95,44,2.0,1146.4275512900354
740,95,43,1.0,1147.4275512900354
741,95,42,1.0,1148.4275512900354
742,94,42,1.0,1149.4275512900354
743,93,42,1.0,1150.4275512900354
744,92,42,1.0,1151.4275512900354
745,92,41,1.0,1152.4275512900354
746,92,40,1.0,1153.4275512900354
747,92,39,1.0,1154.4275512900354
748,92,38,1.0,1155.4275512900354
749,93,38,1.0,1156.4275512900354
750,94,39,1.4142135623730951,1157.8417648524085
751,94,40,1.0,1158.8417648524085
752,94,41,1.0,1159.8417648524085
753,94,43,2.0,1161.8417648524085
754,91,43,3.0,1164.8417648524085
755,91,42,1.0,1165.8417648524085
756,91,41,1.0,1166.8417648524085
757,90,40,1.4142135623730951,1168.2559784147816
758,90,39,1.0,1169.2559784147816
759,89,39,1.0,1170.2559784147816
760,88,39,1.0,1171.2559784147816
761,87,39,1.0,1172.2559784147816
762,87,38,1.0,1173.2559784147816
763,86,37,1.4142135623730951,1174.6701919771547
764,86,36,1.0,1175.6701919771547
765,85,36,1.0,1176.6701919771547
766,85,35,1.0,1177.6701919771547
767,85,34,1.0,1178.6701919771547
768,85,33,1.0,1179.6701919771547
769,86,33,1.0,1180.6701919771547
770,86,32,1.0,1181.6701919771547
771,85,32,1.0,1182.6701919771547
772,83,32,2.0,1184.6701919771547
773,82,32,1.0,1185.6701919771547
774,82,31,1.0,1186.6701919771547
775,82,30,1.0,1187.6701919771547
776,81,31,1.4142135623730951,1189.0844055395278
777,80,31,1.0,1190.0844055395278
778,78,31,2.0,1192.0844055395278
779,78,30,1.0,1193.0844055395278
780,78,29,1.0,1194.0844055395278
781,79,29,1.0,1195.0844055395278
782,80,28,1.4142135623730951,1196.4986191019009
783,81,28,1.0,1197.4986191019009
784,82,28,1.0,1198.4986191019009
785,82,27,1.0,1199.4986191019009
786,82,26,1.0,1200.4986191019009
787,81,26,1.0,1201.4986191019009
788,81,25,1.0,1202.4986191019009
789,81,24,1.0,1203.4986191019009
790,82,24,1.0,1204.4986191019009
791,84,26,2.8284271247461903,1207.327046226647
792,84,27,1.0,1208.327046226647
793,85,27,1.0,1209.327046226647
794,85,28,1.0,1210.327046226647
795,86,28,1.0,1211.327046226647
796,87,28,1.0,1212.327046226647
797,87,27,1.0,1213.327046226647
798,88,27,1.0,1214.327046226647
799,89,28,1.4142135623730951,1215.7412597890202
800,90,28,1.0,1216.7412597890202
801,90,27,1.0,1217.7412597890202
802,90,26,1.0,1218.7412597890202
803,90,25,1.0,1219.7412597890202
804,89,24,1.4142135623730951,1221.1554733513933
805,88,24,1.0,1222.1554733513933
806,88,25,1.0,1223.1554733513933
807,86,25,2.0,1225.1554733513933
808,86,26,1.0,1226.1554733513933
809,85,24,2.23606797749979,1228.391541328893
810,83,28,4.47213595499958,1232.8636772838927
811,81,27,2.23606797749979,1235.0997452613924
812,81,29,2.0,1237.0997452613924
813,83,31,2.8284271247461903,1239.9281723861386
814,84,30,1.4142135623730951,1241.3423859485117
815,86,30,2.0,1243.3423859485117
816,88,29,2.23606797749979,1245.5784539260114
817,88,31,2.0,1247.5784539260114
818,89,31,1.0,1248.5784539260114
819,89,32,1.0,1249.5784539260114
820,89,33,1.0,1250.5784539260114
821,88,33,1.0,1251.5784539260114
822,88,34,1.0,1252.5784539260114
823,87,34,1.0,1253.5784539260114
824,87,35,1.0,1254.5784539260114
825,88,35,1.0,1255.5784539260114
826,89,35,1.0,1256.5784539260114
827,90,34,1.4142135623730951,1257.9926674883845
828,91,33,1.4142135623730951,1259.4068810507576
829,92,33,1.0,1260.4068810507576
830,93,33,1.0,1261.4068810507576
831,94,33,1.0,1262.4068810507576
832,94,32,1.0,1263.4068810507576
833,94,31,1.0,1264.4068810507576
834,94,30,1.0,1265.4068810507576
835,93,30,1.0,1266.4068810507576
836,92,30,1.0,1267.4068810507576
837,91,29,1.4142135623730951,1268.8210946131308
838,91,28,1.0,1269.8210946131308
839,90,29,1.4142135623730951,1271.2353081755039
840,90,31,2.0,1273.2353081755039
841,91,31,1.0,1274.2353081755039
842,91,32,1.0,1275.2353081755039
843,92,32,1.0,1276.2353081755039
844,94,34,2.8284271247461903,1279.06373530025
845,94,35,1.0,1280.06373530025
846,95,36,1.4142135623730951,1281.4779488626232
847,95,37,1.0,1282.4779488626232
848,94,37,1.0,1283.4779488626232
849,95,38,1.4142135623730951,1284.8921624249963
850,92,37,3.1622776601683795,1288.0544400851647
851,92,36,1.0,1289.0544400851647
852,91,36,1.0,1290.0544400851647
853,91,35,1.0,1291.0544400851647
854,90,36,1.4142135623730951,1292.4686536475378
855,91,37,1.4142135623730951,1293.882867209911
856,91,38,1.0,1294.882867209911
857,90,38,1.0,1295.882867209911
858,91,39,1.4142135623730951,1297.297080772284
859,89,42,3.605551275463989,1300.902632047748
860,89,43,1.0,1301.902632047748
861,89,44,1.0,1302.902632047748
862,88,43,1.4142135623730951,1304.3168456101212
863,87,43,1.0,1305.3168456101212
864,87,44,1.0,1306.3168456101212
865,87,45,1.0,1307.3168456101212
866,88,45,1.0,1308.3168456101212
867,90,45,2.0,1310.3168456101212
868,91,45,1.0,1311.3168456101212
869,91,44,1.0,1312.3168456101212
870,90,47,3.1622776601683795,1315.4791232702896
871,90,49,2.0,1317.4791232702896
872,89,49,1.0,1318.4791232702896
873,89,50,1.0,1319.4791232702896
874,85,46,5.656854249492381,1325.135977519782
875,85,45,1.0,1326.135977519782
876,85,44,1.0,1327.135977519782
877,85,42,2.0,1329.135977519782
878,86,42,1.0,1330.135977519782
879,85,41,1.4142135623730951,1331.5501910821552
880,85,39,2.0,1333.5501910821552
881,84,38,1.4142135623730951,1334.9644046445283
882,83,37,1.4142135623730951,1336.3786182069014
883,82,37,1.0,1337.3786182069014
884,82,38,1.0,1338.3786182069014
885,80,38,2.0,1340.3786182069014
886,79,37,1.4142135623730951,1341.7928317692745
887,78,37,1.0,1342.7928317692745
888,77,36,1.4142135623730951,1344.2070453316476
889,77,35,1.0,1345.2070453316476
890,76,35,1.0,1346.2070453316476
891,76,34,1.0,1347.2070453316476
892,76,33,1.0,1348.2070453316476
893,76,32,1.0,1349.2070453316476
894,75,32,1.0,1350.2070453316476
895,75,31,1.0,1351.2070453316476
896,76,31,1.0,1352.2070453316476
897,77,32,1.4142135623730951,1353.6212588940207
898,78,34,2.23606797749979,1355.8573268715204
899,80,34,2.0,1357.8573268715204
900,81,34,1.0,1358.8573268715204
901,81,33,1.0,1359.8573268715204
902,81,35,2.0,1361.8573268715204
903,82,35,1.0,1362.8573268715204
904,82,36,1.0,1363.8573268715204
905,83,36,1.0,1364.8573268715204
906,84,36,1.0,1365.8573268715204
907,83,34,2.23606797749979,1368.0933948490201
908,80,36,3.605551275463989,1371.698946124484
909,76,37,4.123105625617661,1375.8220517501018
910,76,38,1.0,1376.8220517501018
911,75,36,2.23606797749979,1379.0581197276015
912,74,36,1.0,1380.0581197276015
913,73,35,1.4142135623730951,1381.4723332899746
914,72,36,1.4142135623730951,1382.8865468523477
915,71,35,1.4142135623730951,1384.3007604147208
916,70,35,1.0,1385.3007604147208
917,70,34,1.0,1386.3007604147208
918,69,34,1.0,1387.3007604147208
919,69,33,1.0,1388.3007604147208
920,70,32,1.4142135623730951,1389.714973977094
921,71,31,1.4142135623730951,1391.129187539467
922,71,30,1.0,1392.129187539467
923,71,29,1.0,1393.129187539467
924,71,28,1.0,1394.129187539467
925,70,28,1.0,1395.129187539467
926,70,29,1.0,1396.129187539467
927,70,30,1.0,1397.129187539467
928,69,30,1.0,1398.129187539467
929,69,29,1.0,1399.129187539467
930,69,28,1.0,1400.129187539467
931,69,27,1.0,1401.129187539467
932,69,26,1.0,1402.129187539467
933,68,26,1.0,1403.129187539467
934,67,26,1.0,1404.129187539467
935,67,25,1.0,1405.129187539467
936,68,25,1.0,1406.129187539467
937,68,24,1.0,1407.129187539467
938,69,24,1.0,1408.129187539467
939,71,24,2.0,1410.129187539467
940,71,25,1.0,1411.129187539467
941,72,24,1.4142135623730951,1412.5434011018401
942,74,25,2.23606797749979,1414.7794690793398
943,74,26,1.0,1415.7794690793398
944,74,27,1.0,1416.7794690793398
945,74,28,1.0,1417.7794690793398
946,74,29,1.0,1418.7794690793398
947,73,31,2.23606797749979,1421.0155370568395
948,73,32,1.0,1422.0155370568395
949,73,33,1.0,1423.0155370568395
950,74,33,1.0,1424.0155370568395
951,75,34,1.4142135623730951,1425.4297506192127
952,72,33,3.1622776601683795,1428.592028279381
953,72,32,1.0,1429.592028279381
954,71,34,2.23606797749979,1431.8280962568808
955,70,36,2.23606797749979,1434.0641642343805
956,70,37,1.0,1435.0641642343805
957,69,37,1.0,1436.0641642343805
958,69,38,1.0,1437.0641642343805
959,71,38,2.0,1439.0641642343805
960,73,38,2.0,1441.0641642343805
961,73,37,1.0,1442.0641642343805
962,68,36,5.0990195135927845,1447.1631837479733
963,67,36,1.0,1448.1631837479733
964,67,35,1.0,1449.1631837479733
965,67,34,1.0,1450.1631837479733
966,68,32,2.23606797749979,1452.399251725473
967,68,30,2.0,1454.399251725473
968,68,28,2.0,1456.399251725473
969,67,28,1.0,1457.399251725473
970,71,27,4.123105625617661,1461.5223573510907
971,75,27,4.0,1465.5223573510907
972,76,27,1.0,1466.5223573510907
973,76,26,1.0,1467.5223573510907
974,77,25,1.4142135623730951,1468.9365709134638
975,78,25,1.0,1469.9365709134638
976,78,24,1.0,1470.9365709134638
977,79,24,1.0,1471.9365709134638
978,79,25,1.0,1472.9365709134638
979,76,24,3.1622776601683795,1476.0988485736323
980,75,24,1.0,1477.0988485736323
981,76,28,4.123105625617661,1481.22195419925
982,87,32,11.704699910719626,1492.9266541099696
983,87,36,4.0,1496.9266541099696
984,88,37,1.4142135623730951,1498.3408676723427
985,95,31,9.219544457292887,1507.5604121296356
986,95,30,1.0,1508.5604121296356
987,94,29,1.4142135623730951,1509.9746256920087
988,93,28,1.4142135623730951,1511.3888392543818
989,95,28,2.0,1513.3888392543818
990,95,26,2.0,1515.3888392543818
991,94,26,1.0,1516.3888392543818
992,93,25,1.4142135623730951,1517.8030528167549
993,93,24,1.0,1518.8030528167549
994,92,24,1.0,1519.8030528167549
995,92,26,2.0,1521.8030528167549
996,91,26,1.0,1522.8030528167549
997,94,24,3.605551275463989,1526.4086040922189
998,95,24,1.0,1527.4086040922189
999,95,49,25.0,1552.4086040922189
1000,67,37,30.463092423455635,1582.8716965156746
