step,x,y,segment_length,cumulative_length
429,43,64,1.0,502.87755031407283
430,44,64,1.0,503.87755031407283
431,44,65,1.0,504.87755031407283
432,43,65,1.0,505.87755031407283
433,43,66,1.0,506.87755031407283
434,42,66,1.0,507.87755031407283
435,42,67,1.0,508.87755031407283
436,43,67,1.0,509.87755031407283
437,43,68,1.0,510.87755031407283
438,43,69,1.0,511.87755031407283
439,44,69,1.0,512.8775503140728
440,44,68,1.0,513.8775503140728
441,44,67,1.0,514.8775503140728
442,45,67,1.0,515.8775503140728
443,45,66,1.0,516.8775503140728
444,45,65,1.0,517.8775503140728
445,45,64,1.0,518.8775503140728
446,46,65,1.4142135623730951,520.2917638764459
447,46,66,1.0,521.2917638764459
448,46,67,1.0,522.2917638764459
449,45,68,1.4142135623730951,523.705977438819
450,45,69,1.0,524.705977438819
451,45,70,1.0,525.705977438819
452,45,71,1.0,526.705977438819
453,45,72,1.0,527.705977438819
454,46,72,1.0,528.705977438819
455,46,73,1.0,529.705977438819
456,46,74,1.0,530.705977438819
457,45,74,1.0,531.705977438819
458,44,74,1.0,532.705977438819
459,44,73,1.0,533.705977438819
460,43,73,1.0,534.705977438819
461,43,72,1.0,535.705977438819
462,42,72,1.0,536.705977438819
463,42,71,1.0,537.705977438819
464,43,71,1.0,538.705977438819
465,43,70,1.0,539.705977438819
466,42,70,1.0,540.705977438819
467,42,69,1.0,541.705977438819
468,41,69,1.0,542.705977438819
469,41,68,1.0,543.705977438819
470,40,68,1.0,544.705977438819
471,40,67,1.0,545.705977438819
472,40,66,1.0,546.705977438819
473,39,66,1.0,547.705977438819
474,39,65,1.0,548.705977438819
475,38,65,1.0,549.705977438819
476,38,64,1.0,550.705977438819
477,38,63,1.0,551.705977438819
478,39,63,1.0,552.705977438819
479,40,63,1.0,553.705977438819
480,40,62,1.0,554.705977438819
481,39,62,1.0,555.705977438819
482,39,61,1.0,556.705977438819
483,39,60,1.0,557.705977438819
484,38,60,1.0,558.705977438819
485,38,59,1.0,559.705977438819
486,39,59,1.0,560.705977438819
487,40,59,1.0,561.705977438819
488,40,58,1.0,562.705977438819
489,40,57,1.0,563.705977438819
490,39,57,1.0,564.705977438819
491,39,56,1.0,565.705977438819
492,40,56,1.0,566.705977438819
493,40,55,1.0,567.705977438819
494,39,55,1.0,568.705977438819
495,38,55,1.0,569.705977438819
496,38,54,1.0,570.705977438819
497,39,54,1.0,571.705977438819
498,39,53,1.0,572.705977438819
499,38,53,1.0,573.705977438819
500,38,52,1.0,574.705977438819
501,38,51,1.0,575.705977438819
502,38,50,1.0,576.705977438819
503,38,49,1.0,577.705977438819
504,39,49,1.0,578.705977438819
505,39,50,1.0,579.705977438819
506,38,48,2.23606797749979,581.9420454163188
507,38,47,1.0,582.9420454163188
508,42,45,4.47213595499958,587.4141813713184
509,43,46,1.4142135623730951,588.8283949336915
510,43,47,1.0,589.8283949336915
511,44,48,1.4142135623730951,591.2426084960646
512,44,49,1.0,592.2426084960646
513,44,52,3.0,595.2426084960646
514,44,53,1.0,596.2426084960646
515,44,54,1.0,597.2426084960646
516,44,55,1.0,598.2426084960646
517,44,56,1.0,599.2426084960646
518,45,56,1.0,600.2426084960646
519,45,57,1.0,601.2426084960646
520,46,57,1.0,602.2426084960646
521,46,56,1.0,603.2426084960646
522,45,55,1.4142135623730951,604.6568220584377
523,45,54,1.0,605.6568220584377
524,43,56,2.8284271247461903,608.4852491831839
525,42,56,1.0,609.4852491831839
526,42,57,1.0,610.4852491831839
527,42,58,1.0,611.4852491831839
528,43,58,1.0,612.4852491831839
529,43,59,1.0,613.4852491831839
530,43,60,1.0,614.4852491831839
