step,x,y,segment_length,cumulative_length
738,91,26,1.0,1071.438340829075
739,89,25,2.23606797749979,1073.6744088065748
740,90,29,4.123105625617661,1077.7975144321924
741,89,30,1.4142135623730951,1079.2117279945655
742,89,31,1.0,1080.2117279945655
743,89,32,1.0,1081.2117279945655
744,88,32,1.0,1082.2117279945655
745,88,33,1.0,1083.2117279945655
746,88,34,1.0,1084.2117279945655
747,89,34,1.0,1085.2117279945655
748,90,33,1.4142135623730951,1086.6259415569386
749,91,32,1.4142135623730951,1088.0401551193117
750,92,32,1.0,1089.0401551193117
751,92,31,1.0,1090.0401551193117
752,91,31,1.0,1091.0401551193117
753,91,30,1.0,1092.0401551193117
754,90,31,1.4142135623730951,1093.4543686816849
755,92,28,3.605551275463989,1097.0599199571488
756,93,28,1.0,1098.0599199571488
757,95,32,4.47213595499958,1102.5320559121485
758,87,33,8.06225774829855,1110.5943136604471
759,84,34,3.1622776601683795,1113.7565913206156
760,83,34,1.0,1114.7565913206156
761,84,35,1.4142135623730951,1116.1708048829887
762,82,32,3.605551275463989,1119.7763561584527
763,81,32,1.0,1120.7763561584527
764,81,33,1.0,1121.7763561584527
765,80,33,1.0,1122.7763561584527
766,87,38,8.602325267042627,1131.3786814254954
767,87,39,1.0,1132.3786814254954
768,87,40,1.0,1133.3786814254954
769,86,40,1.0,1134.3786814254954
770,87,41,1.4142135623730951,1135.7928949878685
771,88,40,1.4142135623730951,1137.2071085502416
772,89,40,1.0,1138.2071085502416
773,89,39,1.0,1139.2071085502416
774,90,39,1.0,1140.2071085502416
775,88,37,2.8284271247461903,1143.0355356749878
776,81,53,17.46424919657298,1160.499784871561
777,80,53,1.0,1161.499784871561
778,79,53,1.0,1162.499784871561
779,79,52,1.0,1163.499784871561
780,77,52,2.0,1165.499784871561
781,77,53,1.0,1166.499784871561
782,76,53,1.0,1167.499784871561
783,75,53,1.0,1168.499784871561
784,75,54,1.0,1169.499784871561
785,77,54,2.0,1171.499784871561
786,77,55,1.0,1172.499784871561
787,77,56,1.0,1173.499784871561
788,77,57,1.0,1174.499784871561
789,77,58,1.0,1175.499784871561
790,77,59,1.0,1176.499784871561
791,76,59,1.0,1177.499784871561
792,75,60,1.4142135623730951,1178.913998433934
793,75,61,1.0,1179.913998433934
794,74,61,1.0,1180.913998433934
795,73,61,1.0,1181.913998433934
796,72,61,1.0,1182.913998433934
797,72,60,1.0,1183.913998433934
798,72,59,1.0,1184.913998433934
799,72,58,1.0,1185.913998433934
800,73,58,1.0,1186.913998433934
801,73,57,1.0,1187.913998433934
802,74,57,1.0,1188.913998433934
803,74,56,1.0,1189.913998433934
804,73,56,1.0,1190.913998433934
805,73,55,1.0,1191.913998433934
806,72,54,1.4142135623730951,1193.3282119963071
807,72,53,1.0,1194.3282119963071
808,73,53,1.0,1195.3282119963071
809,72,52,1.4142135623730951,1196.7424255586802
810,71,51,1.4142135623730951,1198.1566391210533
811,70,51,1.0,1199.1566391210533
812,70,52,1.0,1200.1566391210533
813,69,53,1.4142135623730951,1201.5708526834264
814,68,54,1.4142135623730951,1202.9850662457995
815,70,54,2.0,1204.9850662457995
816,71,53,1.4142135623730951,1206.3992798081727
817,71,55,2.0,1208.3992798081727
818,71,56,1.0,1209.3992798081727
819,71,57,1.0,1210.3992798081727
820,70,57,1.0,1211.3992798081727
821,69,59,2.23606797749979,1213.6353477856724
822,69,60,1.0,1214.6353477856724
823,70,61,1.4142135623730951,1216.0495613480455
824,71,61,1.0,1217.0495613480455
825,71,60,1.0,1218.0495613480455
826,71,59,1.0,1219.0495613480455
827,72,62,3.1622776601683795,1222.211839008214
828,73,62,1.0,1223.211839008214
829,74,63,1.4142135623730951,1224.626052570587
830,75,62,1.4142135623730951,1226.0402661329601
831,76,62,1.0,1227.0402661329601
832,77,62,1.0,1228.0402661329601
833,77,63,1.0,1229.0402661329601
834,76,63,1.0,1230.0402661329601
835,76,64,1.0,1231.0402661329601
836,77,64,1.0,1232.0402661329601
837,77,65,1.0,1233.0402661329601
838,78,64,1.4142135623730951,1234.4544796953332
839,79,64,1.0,1235.4544796953332
840,80,64,1.0,1236.4544796953332
841,80,65,1.0,1237.4544796953332
842,81,65,1.0,1238.4544796953332
843,82,65,1.0,1239.4544796953332
844,82,64,1.0,1240.4544796953332
845,83,64,1.0,1241.4544796953332
846,83,65,1.0,1242.4544796953332
847,83,66,1.0,1243.4544796953332
848,84,66,1.0,1244.4544796953332
849,85,66,1.0,1245.4544796953332
850,85,65,1.0,1246.4544796953332
851,85,63,2.0,1248.4544796953332
852,84,63,1.0,1249.4544796953332
853,84,62,1.0,1250.4544796953332
854,83,62,1.0,1251.4544796953332
855,83,61,1.0,1252.4544796953332
856,82,60,1.4142135623730951,1253.8686932577064
857,83,59,1.4142135623730951,1255.2829068200795
858,84,59,1.0,1256.2829068200795
859,85,59,1.0,1257.2829068200795
860,85,58,1.0,1258.2829068200795
861,84,58,1.0,1259.2829068200795
862,83,58,1.0,1260.2829068200795
863,82,58,1.0,1261.2829068200795
864,83,57,1.4142135623730951,1262.6971203824526
865,84,57,1.0,1263.6971203824526
866,84,56,1.0,1264.6971203824526
867,83,55,1.4142135623730951,1266.1113339448257
868,82,55,1.0,1267.1113339448257
869,81,55,1.0,1268.1113339448257
870,80,55,1.0,1269.1113339448257
871,80,56,1.0,1270.1113339448257
872,81,56,1.0,1271.1113339448257
873,80,57,1.4142135623730951,1272.5255475071988
874,80,58,1.0,1273.5255475071988
875,79,59,1.4142135623730951,1274.939761069572
876,79,60,1.0,1275.939761069572
877,80,60,1.0,1276.939761069572
878,79,61,1.4142135623730951,1278.353974631945
879,79,62,1.0,1279.353974631945
880,80,62,1.0,1280.353974631945
881,80,63,1.0,1281.353974631945
882,81,63,1.0,1282.353974631945
883,82,63,1.0,1283.353974631945
884,79,63,3.0,1286.353974631945
885,78,62,1.4142135623730951,1287.768188194318
886,78,60,2.0,1289.768188194318
887,79,56,4.123105625617661,1293.8912938199358
888,79,54,2.0,1295.8912938199358
889,80,54,1.0,1296.8912938199358
890,76,50,5.656854249492381,1302.5481480694282
891,75,50,1.0,1303.5481480694282
892,75,51,1.0,1304.5481480694282
893,74,51,1.0,1305.5481480694282
894,74,52,1.0,1306.5481480694282
895,72,50,2.8284271247461903,1309.3765751941744
896,71,50,1.0,1310.3765751941744
897,67,59,9.848857801796104,1320.2254329959706
898,75,64,9.433981132056603,1329.6594141280273
899,78,66,3.605551275463989,1333.2649654034913
900,79,67,1.4142135623730951,1334.6791789658644
901,80,67,1.0,1335.6791789658644
902,79,65,2.23606797749979,1337.915246943364
903,84,67,5.385164807134504,1343.3004117504986
904,85,68,1.4142135623730951,1344.7146253128717
905,86,68,1.0,1345.7146253128717
906,86,67,1.0,1346.7146253128717
907,87,67,1.0,1347.7146253128717
908,88,67,1.0,1348.7146253128717
909,89,67,1.0,1349.7146253128717
910,89,68,1.0,1350.7146253128717
911,88,68,1.0,1351.7146253128717
912,87,69,1.4142135623730951,1353.1288388752448
913,86,70,1.4142135623730951,1354.543052437618
914,85,70,1.0,1355.543052437618
915,84,70,1.0,1356.543052437618
916,83,70,1.0,1357.543052437618
917,84,69,1.4142135623730951,1358.957265999991
918,85,69,1.0,1359.957265999991
919,85,71,2.0,1361.957265999991
920,86,71,1.0,1362.957265999991
921,86,72,1.0,1363.957265999991
922,87,71,1.4142135623730951,1365.3714795623641
923,88,72,1.4142135623730951,1366.7856931247372
924,89,72,1.0,1367.7856931247372
925,89,73,1.0,1368.7856931247372
926,89,74,1.0,1369.7856931247372
927,88,73,1.4142135623730951,1371.1999066871103
928,89,70,3.1622776601683795,1374.3621843472788
929,90,70,1.0,1375.3621843472788
930,91,71,1.4142135623730951,1376.776397909652
931,91,72,1.0,1377.776397909652
932,92,72,1.0,1378.776397909652
933,93,72,1.0,1379.776397909652
934,94,72,1.0,1380.776397909652
935,94,71,1.0,1381.776397909652
936,94,70,1.0,1382.776397909652
937,94,69,1.0,1383.776397909652
938,93,69,1.0,1384.776397909652
939,93,68,1.0,1385.776397909652
940,92,68,1.0,1386.776397909652
941,92,69,1.0,1387.776397909652
942,93,70,1.4142135623730951,1389.190611472025
943,92,71,1.4142135623730951,1390.6048250343981
944,94,73,2.8284271247461903,1393.4332521591443
945,95,72,1.4142135623730951,1394.8474657215174
946,95,71,1.0,1395.8474657215174
947,95,70,1.0,1396.8474657215174
948,94,67,3.1622776601683795,1400.009743381686
949,94,66,1.0,1401.009743381686
950,95,66,1.0,1402.009743381686
951,95,65,1.0,1403.009743381686
952,94,65,1.0,1404.009743381686
953,93,65,1.0,1405.009743381686
954,93,64,1.0,1406.009743381686
955,94,64,1.0,1407.009743381686
956,94,63,1.0,1408.009743381686
957,93,62,1.4142135623730951,1409.423956944059
958,92,61,1.4142135623730951,1410.838170506432
959,90,60,2.23606797749979,1413.0742384839318
960,89,59,1.4142135623730951,1414.488452046305
961,88,59,1.0,1415.488452046305
962,88,58,1.0,1416.488452046305
963,87,58,1.0,1417.488452046305
964,86,60,2.23606797749979,1419.7245200238046
965,85,60,1.0,1420.7245200238046
966,85,61,1.0,1421.7245200238046
967,85,62,1.0,1422.7245200238046
968,86,62,1.0,1423.7245200238046
969,86,63,1.0,1424.7245200238046
970,87,64,1.4142135623730951,1426.1387335861778
971,88,64,1.0,1427.1387335861778
972,88,65,1.0,1428.1387335861778
973,89,65,1.0,1429.1387335861778
974,89,64,1.0,1430.1387335861778
975,89,63,1.0,1431.1387335861778
976,89,62,1.0,1432.1387335861778
977,89,61,1.0,1433.1387335861778
978,90,62,1.4142135623730951,1434.5529471485509
979,91,63,1.4142135623730951,1435.967160710924
980,91,65,2.0,1437.967160710924
981,91,66,1.0,1438.967160710924
982,90,66,1.0,1439.967160710924
983,90,65,1.0,1440.967160710924
984,89,66,1.4142135623730951,1442.381374273297
985,88,66,1.0,1443.381374273297
986,92,66,4.0,1447.381374273297
987,92,65,1.0,1448.381374273297
988,95,64,3.1622776601683795,1451.5436519334655
989,88,60,8.06225774829855,1459.6059096817642
990,91,74,14.317821063276353,1473.9237307450405
991,91,75,1.0,1474.9237307450405
992,92,74,1.4142135623730951,1476.3379443074136
993,93,74,1.0,1477.3379443074136
994,93,75,1.0,1478.3379443074136
995,93,76,1.0,1479.3379443074136
996,94,76,1.0,1480.3379443074136
997,95,77,1.4142135623730951,1481.7521578697867
998,95,78,1.0,1482.7521578697867
999,92,76,3.605551275463989,1486.3577091452507
1000,95,74,3.605551275463989,1489.9632604207147
